Marital_Status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_(grade),Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,age_admission_ratio,Target_encoded
1,7,1,9003,1,4,150.0,1,1,4,6,1.618062721623694,0,0,0,1,1,0,0.9899073211662138,0.0,6.0,14.0,6.0,14.875,0.0,0.0,6.0,12.0,6.0,15.8,0.0,16.2,0.3,-0.92,0.12366409775978317,1
1,17,1,9070,1,1,134.0,1,1,5,0,0.4367593520777725,1,0,0,1,1,0,,0.0,6.0,7.0,5.0,10.8,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,7.6,2.6,0.32,-0.882654538327688,0
1,1,1,9238,1,1,127.0,2,2,3,4,-0.8011334004404107,1,0,0,1,1,0,,0.0,6.0,11.0,3.0,12.0,0.0,0.0,6.0,12.0,2.0,10.0,0.0,11.1,0.6,2.02,-0.31662517900245063,0
1,17,2,9085,1,1,133.1,19,38,9,1,-1.9187737141425407,1,0,1,0,1,0,,0.0,6.0,10.0,5.0,12.5,0.0,0.0,6.0,16.0,2.0,13.5,0.0,12.4,0.5,1.79,0.18863032896399645,0
1,17,1,9500,1,1,130.0,1,3,9,2,0.10429672711574522,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,14.72857143,0.0,0.0,8.0,11.0,8.0,16.32727273,0.0,16.2,0.3,-0.92,-0.7864693558756046,1
1,1,1,9130,1,1,135.0,3,3,2,2,0.7055589211960052,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,8.0,5.0,14.8,0.0,12.4,0.5,1.79,-0.9555998569500376,1
1,1,1,9773,1,1,143.0,1,3,3,3,1.5473259929083694,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,11.42857143,0.0,0.0,6.0,7.0,6.0,11.0,0.0,11.1,0.6,2.02,-1.1599639872415877,0
1,44,2,9238,1,39,150.0,3,19,4,9,1.40585253547772,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,14.16666667,0.0,0.0,6.0,6.0,6.0,13.5,0.0,12.4,0.5,1.79,-0.9953460886964641,1
2,7,1,9238,1,3,150.0,37,37,191,192,1.618062721623694,0,0,0,1,0,0,1.2339360161149586,0.0,6.0,12.0,5.0,12.5,0.0,0.0,6.0,10.0,5.0,14.6,0.0,12.7,3.7,-1.7,0.5134614849850634,1
1,39,1,8014,0,1,130.0,37,37,9,8,-1.6711951636389042,0,0,0,1,0,1,1.3727293312146835,0.0,6.0,6.0,6.0,14.16666667,0.0,0.0,6.0,6.0,6.0,14.33333333,0.0,12.7,3.7,-1.7,2.6997163959442445,1
1,17,1,9254,1,1,115.0,1,19,3,3,-1.2538484642184882,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,12.66666667,0.0,0.0,6.0,8.0,5.0,13.4,0.0,11.1,0.6,2.02,-0.12954980521532328,1
1,1,3,9070,1,1,146.0,34,34,0,0,1.1653476578456157,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,13.0,0.0,7.6,2.6,0.32,-1.0714250133060257,0
1,17,3,9070,1,1,132.0,38,1,5,5,-0.19987120636015077,0,1,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,-0.6920985222203961,0
1,1,5,9670,1,1,116.0,19,38,9,9,-0.5394075041937091,1,0,0,0,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,8.9,1.4,3.51,-0.578732309904181,0
1,1,1,171,1,1,162.5,3,4,2,5,2.3360405180842423,1,0,0,1,0,0,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,11.1,0.6,2.02,-1.3238881933992255,1
1,17,2,9147,1,1,122.0,19,19,7,7,-0.7799123818258135,1,0,0,1,0,1,,0.0,5.0,8.0,5.0,11.2,0.0,0.0,5.0,5.0,3.0,11.0,0.0,12.4,0.5,1.79,-0.32488827892667194,1
1,17,2,9238,1,1,136.0,1,3,3,4,-0.037176730314904156,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,16.5,0.0,0.0,6.0,7.0,6.0,17.208333325,0.0,11.1,0.6,2.02,-0.743373376510667,0
1,17,1,9085,1,1,142.0,3,19,5,5,0.25991753028946074,1,0,0,1,0,0,,0.0,5.0,9.0,3.0,13.66666667,0.0,0.0,5.0,5.0,5.0,12.0,0.0,12.7,3.7,-1.7,-0.8323527357407522,1
1,17,6,9500,1,1,139.0,37,37,9,6,0.45090669782083664,1,0,0,1,0,1,,0.0,8.0,8.0,7.0,15.22857143,0.0,0.0,8.0,8.0,7.0,15.22857143,0.0,12.7,3.7,-1.7,-0.8865972953484345,1
1,53,1,9238,1,42,140.0,37,37,9,10,0.691411575452941,1,0,0,1,0,0,,0.0,9.0,10.0,9.0,12.77777778,0.0,0.0,9.0,9.0,9.0,13.22222222,0.0,8.9,1.4,3.51,-0.5247643778971728,1
1,1,1,9500,1,1,162.5,19,37,5,5,1.0733899105156948,0,0,0,1,0,1,,0.0,8.0,8.0,7.0,14.42857143,0.0,0.0,8.0,8.0,7.0,14.42857143,0.0,12.7,3.7,-1.7,-1.0491064905563339,1
1,17,3,9670,1,1,122.0,1,38,3,3,-0.9072384935133977,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,13.875,0.0,0.0,6.0,7.0,6.0,13.71428571,0.0,11.1,0.6,2.02,-0.4451740841227785,1
1,1,2,9500,1,1,135.0,19,19,9,10,-0.2989026265616047,1,0,0,1,0,0,,0.0,7.0,10.0,7.0,13.128,0.0,0.0,8.0,13.0,6.0,13.19333333,0.0,15.5,2.8,-4.06,-0.6599481165374178,1
1,17,1,9500,1,1,128.0,19,1,4,3,-0.7021019802389556,1,0,0,1,0,0,,0.0,7.0,9.0,6.0,11.605,0.0,0.0,8.0,10.0,7.0,12.4125,0.0,16.2,0.3,-0.92,-0.18852857642292195,1
1,17,1,9147,1,1,139.0,1,38,4,5,1.7595361790543436,0,0,0,1,0,1,,0.0,5.0,5.0,5.0,14.6,0.0,0.0,5.0,8.0,5.0,12.0,0.0,12.7,3.7,-1.7,-1.206434004263323,1
1,1,2,9773,1,1,125.0,19,1,4,5,-0.3484183366623322,1,0,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,11.1,0.6,2.02,-0.6435966622559354,0
1,18,2,9147,1,1,102.5,37,38,191,143,-1.7985212753264885,1,0,0,1,0,1,,0.0,5.0,6.0,5.0,11.8,0.0,0.0,5.0,6.0,5.0,11.6,0.0,8.9,1.4,3.51,0.3183711505724109,1
1,17,1,9254,1,1,116.0,19,19,9,8,-0.5111128127075788,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,12.33333333,0.0,0.0,6.0,6.0,6.0,12.33333333,0.0,12.4,0.5,1.79,-0.26342410551202755,1
1,17,1,9147,1,1,138.0,37,1,9,9,-0.24231324358934517,1,0,1,1,0,1,,0.0,5.0,5.0,4.0,11.0,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,11.1,0.6,2.02,-0.5208513342031168,0
1,51,1,9070,1,1,135.0,3,1,3,5,-0.37671302814846247,0,0,0,1,0,1,,0.0,10.0,11.0,10.5,13.18181818,0.0,0.0,10.0,11.0,11.0,12.90909091,0.0,11.1,0.6,2.02,-0.4741532415972151,1
1,17,4,9670,1,1,110.0,19,37,9,99,-1.4872796689790604,1,1,1,0,0,1,,0.0,6.0,6.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,-0.2079637139292082,0
1,17,3,9773,1,1,132.0,1,1,4,9,-0.19987120636015077,1,0,1,1,0,1,,0.0,6.0,6.0,6.0,11.83333333,0.0,0.0,6.0,7.0,6.0,12.28571429,0.0,15.5,2.8,-4.06,-0.5353015040284086,1
1,1,2,9500,1,1,126.0,1,38,4,7,-0.19987120636015077,1,0,0,1,0,1,,0.0,8.0,8.0,8.0,12.98125,0.0,0.0,8.0,8.0,8.0,12.98125,0.0,9.4,-0.8,-3.12,-0.37850448583642166,1
1,44,1,9147,1,39,117.4,19,1,4,9,-0.6879546344958906,1,0,0,1,0,0,,0.0,7.0,10.0,6.0,11.33333333,0.0,0.0,5.0,6.0,5.0,11.2,0.0,11.1,0.6,2.02,-0.028182016741376763,1
1,43,2,9500,1,1,120.0,41,3,2,2,-1.0204172594579168,0,0,0,1,0,0,,0.0,8.0,12.0,6.0,11.68,0.0,0.0,8.0,12.0,6.0,11.68,0.0,10.8,1.4,1.74,0.11720782633576163,1
1,17,1,9070,1,1,116.0,38,38,9,9,-0.24231324358934517,0,0,0,1,0,0,,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,7.0,6.0,13.5,0.0,11.1,0.6,2.02,-0.3632937807571666,1
1,18,2,9853,1,1,111.0,38,38,191,171,-1.5085006875936575,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,13.14285714,0.0,0.0,7.0,8.0,7.0,12.85714286,0.0,8.9,1.4,3.51,-0.014373792360322718,1
1,17,3,9085,1,1,128.0,1,19,4,90,-0.2069448792316828,0,0,0,0,0,0,,0.0,5.0,8.0,2.0,11.5,0.0,0.0,5.0,7.0,2.0,10.5,0.0,7.6,2.6,0.32,-0.2190563103320094,0
1,1,1,9085,1,1,123.0,30,19,4,90,-0.34134466379080014,0,0,0,1,0,0,,0.0,5.0,6.0,5.0,14.2,0.0,0.0,5.0,7.0,5.0,11.8,0.0,7.6,2.6,0.32,-0.6459440442570967,1
1,1,5,9254,1,1,131.0,19,37,9,9,-0.24231324358934517,0,0,0,1,0,1,,0.0,6.0,8.0,5.0,11.66666667,0.0,0.0,6.0,7.0,5.0,12.2,0.0,8.9,1.4,3.51,-0.5208513342031168,1
1,17,2,9500,1,1,135.0,19,19,9,4,0.18918080157413608,1,0,0,1,0,0,,0.0,7.0,8.0,7.0,13.175,0.0,0.0,8.0,8.0,8.0,14.875,0.0,13.9,-0.3,0.79,-0.8116894682990308,1
1,1,4,9500,1,1,136.0,1,1,9,9,-0.2352395707178131,1,0,0,1,0,1,,0.0,8.0,8.0,7.0,13.31428571,0.0,0.0,8.0,8.0,7.0,13.31428571,0.0,12.7,3.7,-1.7,-0.5232694226647262,1
1,1,2,9147,1,1,132.0,1,19,4,3,-0.05132407605796829,1,0,0,1,0,1,,0.0,5.0,13.0,3.0,10.6,0.0,0.0,5.0,12.0,3.0,10.5,0.0,13.9,-0.3,0.79,-0.7389887697493295,1
1,1,1,9773,1,1,144.0,37,37,8,8,0.7975166685259281,0,0,0,1,0,0,,0.0,6.0,7.0,6.0,13.42857143,0.0,0.0,6.0,7.0,6.0,14.14285714,0.0,13.9,-0.3,0.79,-0.9796352506678413,1
1,17,1,9085,1,1,129.0,1,37,9,9,-0.631365251523631,1,0,0,1,0,1,,0.0,5.0,7.0,4.0,13.25,0.0,0.0,5.0,8.0,5.0,15.57142857,0.0,10.8,1.4,1.74,-0.5464444393313931,1
1,17,1,9070,1,1,136.0,38,19,7,7,-0.38378670101999457,1,0,0,1,0,0,,0.0,6.0,6.0,2.0,13.0,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,12.4,0.5,1.79,-0.6318018874514153,0
1,17,1,9238,1,1,125.0,1,38,9,7,-0.5181864855791118,0,0,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,11.1,0.6,2.02,-0.5860838438101208,0
1,1,1,9238,1,1,154.0,1,3,4,2,2.3360405180842423,0,0,0,1,0,0,,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,10.8,1.4,1.74,-1.3238881933992255,1
1,42,1,9085,1,1,102.5,1,38,4,9,-1.9187737141425407,1,0,0,1,0,1,,0.0,2.0,2.0,2.0,12.0,0.0,0.0,6.0,11.0,6.0,12.83333333,0.0,13.9,-0.3,0.79,0.38352902257663685,1
1,17,4,9070,1,1,126.0,1,19,4,5,-0.47574444834991647,1,0,0,1,0,0,,0.0,6.0,8.0,5.0,11.8,0.0,0.0,6.0,7.0,5.0,10.4,0.0,16.2,0.3,-0.92,-0.6006770049689223,1
1,18,6,9500,1,1,124.0,37,37,9,7,-0.6596599430097613,0,0,0,1,0,1,,0.0,8.0,8.0,7.0,12.79142857,0.0,0.0,8.0,8.0,7.0,12.79142857,0.0,10.8,1.4,1.74,-0.20546872722047654,1
4,43,1,9670,1,1,150.0,37,37,9,6,-1.2114064269892937,0,0,0,1,0,0,1.4371080958761733,0.0,8.0,8.0,8.0,11.625,0.0,0.0,7.0,12.0,5.0,11.2,0.0,9.4,-0.8,-3.12,2.5096965892599843,1
1,1,6,9500,1,1,133.0,38,38,9,9,0.11844407285881138,1,0,0,1,0,1,,0.0,7.0,11.0,6.0,11.99444444,0.0,0.0,8.0,11.0,7.0,12.43142857,0.0,15.5,2.8,-4.06,-0.7907053426672208,1
1,1,5,9254,1,1,126.0,19,19,4,7,-0.7445440174681511,1,0,0,1,0,0,,0.0,6.0,9.0,5.0,11.6,0.0,0.0,6.0,12.0,5.0,12.2,0.0,13.9,-0.3,0.79,-0.3385656227120473,1
1,7,1,9991,0,40,120.0,1,19,4,9,-0.5040391398360468,0,0,0,1,0,0,0.5063013476928101,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,6.0,0.0,6.875000005,0.0,12.4,0.5,1.79,0.38352902257663685,0
1,1,3,9773,1,1,162.5,3,38,2,10,2.148588186988629,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,13.16666667,0.0,0.0,6.0,7.0,6.0,13.16666667,0.0,10.8,1.4,1.74,-1.1632860060951111,0
1,1,6,9500,1,1,141.0,2,1,4,4,0.6489695382237466,1,0,0,1,0,0,,0.0,8.0,8.0,7.0,14.1,0.0,0.0,8.0,8.0,7.0,14.1,0.0,10.8,1.4,1.74,-0.7975885190524229,1
1,1,1,9500,1,1,133.0,1,19,9,6,-0.3979340467630597,1,0,0,1,0,1,,0.0,7.0,8.0,6.0,12.39666667,0.0,0.0,8.0,9.0,7.0,12.94285714,0.0,11.1,0.6,2.02,-0.3062359013199501,1
1,1,1,9500,1,1,143.0,38,38,5,5,0.47920138930696693,0,0,0,1,0,0,,0.0,7.0,7.0,7.0,15.01428571,0.0,0.0,8.0,8.0,8.0,16.0875,0.0,12.4,0.5,1.79,-0.8944474747489656,1
1,1,1,171,1,1,141.0,1,38,4,8,0.6843379025814089,1,0,0,1,0,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,13.9,-0.3,0.79,-0.949988354773007,1
1,17,2,9500,1,1,134.0,19,37,4,7,0.45090669782083664,1,0,0,1,0,0,,0.0,7.0,8.0,7.0,14.05,0.0,0.0,8.0,8.0,8.0,15.1,0.0,13.9,-0.3,0.79,-0.7406057645524495,1
1,17,3,9500,1,1,138.0,3,3,4,5,0.2033281473172002,1,0,0,1,0,0,,0.0,7.0,8.0,7.0,14.85,0.0,0.0,8.0,8.0,8.0,15.2,0.0,13.9,-0.3,0.79,-0.8158475535011491,0
1,44,1,9085,1,39,140.0,3,3,2,2,0.9106954344704472,1,0,0,1,0,0,,0.0,6.0,10.0,6.0,13.0,0.0,0.0,6.0,16.0,5.0,13.0,0.0,12.4,0.5,1.79,-0.8693911506474792,1
1,1,2,9500,1,1,142.0,37,37,9,7,0.3943173148485761,1,0,0,1,0,1,,0.0,7.0,8.0,7.0,14.7875,0.0,0.0,8.0,8.0,8.0,15.8625,0.0,13.9,-0.3,0.79,-0.7238832983271363,1
1,1,1,9500,1,1,118.0,19,19,5,7,-0.6596599430097613,0,0,0,1,0,1,,0.0,7.0,7.0,7.0,13.7,0.0,0.0,8.0,9.0,7.0,14.67142857,0.0,12.4,0.5,1.79,-0.37091753334326105,1
1,1,2,9500,1,1,131.0,1,37,4,4,-0.0725450946725665,1,0,0,1,0,1,,0.0,7.0,7.0,7.0,12.49571429,0.0,0.0,8.0,9.0,7.0,12.24285714,0.0,11.1,0.6,2.02,-0.5778269443310728,0
1,1,1,9500,1,1,130.0,1,38,1,7,-0.5040391398360468,0,0,0,1,0,0,,0.0,7.0,7.0,6.0,14.56666667,0.0,0.0,7.0,7.0,6.0,14.56666667,0.0,7.6,2.6,0.32,-0.42854886747603105,1
1,39,1,9670,1,12,133.1,1,19,1,5,-1.9187737141425407,1,0,1,0,0,0,0.6612374135900692,0.0,5.0,5.0,5.0,11.2,0.0,0.0,5.0,5.0,4.0,11.25,0.0,9.4,-0.8,-3.12,1.3580224906398377,0
1,1,1,9500,1,1,130.0,19,19,4,10,-0.7303966717250859,0,0,0,1,0,0,,0.0,8.0,8.0,7.0,12.68571429,0.0,0.0,8.0,8.0,7.0,12.68571429,0.0,12.7,3.7,-1.7,-0.17713845219945185,1
1,53,1,9238,1,42,130.0,1,19,5,5,0.08307570850114902,0,0,1,0,0,0,0.2746765228770512,0.0,9.0,12.0,7.0,13.57142857,0.0,0.0,9.0,14.0,4.0,13.25,0.0,8.9,1.4,3.51,-0.020547770104285903,0
1,1,1,9070,1,1,133.1,19,19,7,7,-0.7162493259820208,0,0,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,-0.18284324946009556,0
1,39,1,8014,0,1,130.0,37,11,9,10,0.30943324039018727,0,0,0,1,0,0,0.8938806643186445,0.0,6.0,8.0,5.0,11.0,0.0,0.0,6.0,7.0,6.0,11.16666667,0.0,11.1,0.6,2.02,0.4872773765909699,1
1,1,1,9500,1,1,149.0,19,1,4,4,0.5428644451507595,0,0,0,1,0,0,,0.0,8.0,8.0,8.0,14.445,0.0,0.0,8.0,8.0,8.0,14.445,0.0,9.4,-0.8,-3.12,-0.9119400388248893,1
1,7,1,8014,0,40,130.0,19,1,5,10,0.2033281473172002,1,0,1,0,0,0,0.2746765228770512,0.0,10.0,12.0,10.5,14.0,0.0,0.0,10.0,11.0,8.0,14.625,0.0,13.9,-0.3,0.79,-0.0662371934525329,0
1,1,6,9500,1,1,145.0,38,37,5,6,0.02648632552888847,1,0,0,1,0,1,,0.0,7.0,7.0,6.0,13.41666667,0.0,0.0,7.0,7.0,6.0,13.41666667,0.0,7.6,2.6,0.32,-0.6100721605466273,1
1,1,1,9147,1,1,130.0,37,38,3,3,-0.29182895369007267,0,0,0,1,0,0,,0.0,5.0,8.0,5.0,12.33333333,0.0,0.0,5.0,7.0,5.0,11.4,0.0,15.5,2.8,-4.06,-0.66226884558875,1
1,43,1,9500,1,1,128.0,1,19,9,8,-1.9187737141425407,1,0,0,1,0,0,,0.0,7.0,8.0,7.0,13.1,0.0,0.0,8.0,8.0,8.0,14.8125,0.0,13.9,-0.3,0.79,0.38352902257663685,1
1,1,2,9670,1,1,111.0,19,19,9,9,-0.9143121663849297,1,0,0,1,0,0,,0.0,6.0,9.0,4.0,13.2,0.0,0.0,6.0,10.0,5.0,12.8,0.0,12.4,0.5,1.79,-0.44248645648218904,1
1,1,1,9500,1,1,140.0,1,1,4,4,-0.2564605893324103,1,0,0,1,0,1,,0.0,8.0,8.0,8.0,14.75,0.0,0.0,8.0,8.0,8.0,14.75,0.0,9.4,-0.8,-3.12,-0.5160034094817026,1
1,44,1,9238,1,39,140.0,19,19,8,8,1.214863367946344,1,0,0,1,0,1,,0.0,6.0,7.0,6.0,13.14285714,0.0,0.0,6.0,6.0,6.0,14.33333333,0.0,12.4,0.5,1.79,-0.948211184644869,1
1,1,1,9085,1,1,151.0,3,3,1,90,2.3360405180842423,0,0,0,1,0,0,,0.0,5.0,6.0,4.0,13.75,0.0,0.0,5.0,8.0,5.0,14.85714286,0.0,7.6,2.6,0.32,-1.3238881933992255,1
1,1,1,9238,1,1,132.0,37,37,9,5,0.6206748467376163,0,0,0,1,0,0,,0.0,6.0,11.0,5.0,12.4,0.0,0.0,6.0,7.0,6.0,13.0,0.0,9.4,-0.8,-3.12,-0.933005199177622,1
1,1,2,9773,1,1,116.0,19,19,4,7,-1.2043327541177615,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,6.0,6.0,12.0,0.0,11.1,0.6,2.02,-0.32809018570929765,1
1,2,1,9853,1,1,120.0,19,38,9,9,-0.327197318047735,0,0,0,0,0,0,0.9899073211662138,0.0,10.0,11.0,10.5,11.72727273,0.0,0.0,8.0,8.0,8.0,12.0,0.0,15.5,2.8,-4.06,0.9403824328984657,0
1,17,1,9254,1,1,158.0,37,37,5,9,0.7762956499113298,1,0,0,1,0,0,,0.0,6.0,8.0,4.0,12.5,0.0,0.0,6.0,11.0,1.0,14.0,0.0,7.6,2.6,0.32,-0.8330001149620735,0
1,43,1,171,1,1,116.0,3,1,2,3,-0.6950283073674236,1,0,1,1,0,0,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,13.9,-0.3,0.79,-0.1913639696652518,0
1,1,2,9500,1,1,112.0,1,37,4,9,-1.4377639588783329,1,0,0,1,0,1,,0.0,7.0,8.0,6.0,13.53333333,0.0,0.0,8.0,9.0,7.0,13.61428571,0.0,12.4,0.5,1.79,-0.04714599327151929,1
1,1,1,9070,1,1,126.0,1,19,4,0,-0.49696546696451466,0,1,0,1,0,1,,0.0,6.0,6.0,6.0,13.16666667,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,11.1,0.6,2.02,-0.26883796187200076,1
1,1,2,9254,1,1,120.0,19,19,9,9,-0.7516176903396832,1,0,0,1,0,1,,0.0,6.0,9.0,5.0,13.2,0.0,0.0,6.0,8.0,5.0,11.0,0.0,12.4,0.5,1.79,-0.3358395461223789,1
1,1,1,9853,1,1,153.0,1,19,9,4,0.889474415855849,1,0,0,1,0,1,,0.0,7.0,7.0,7.0,13.42857143,0.0,0.0,7.0,7.0,7.0,14.85714286,0.0,11.1,0.6,2.02,-0.8637110066982402,1
1,1,2,9070,1,1,124.0,19,1,9,3,-0.24231324358934517,1,0,0,1,0,1,,0.0,6.0,8.0,6.0,12.71428571,0.0,0.0,6.0,8.0,6.0,12.625,0.0,13.9,-0.3,0.79,-0.6784088876490669,1
1,17,2,9130,1,1,127.0,3,1,2,1,-0.7516176903396832,0,0,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,-0.3358395461223789,0
1,17,1,9670,1,1,126.0,12,38,9,5,-0.3484183366623322,0,0,0,1,0,1,,0.0,6.0,6.0,6.0,13.66666667,0.0,0.0,6.0,9.0,6.0,13.66666667,0.0,8.9,1.4,3.51,-0.4841050962881446,1
1,1,1,9773,1,1,133.1,38,19,132,103,1.3351158067623954,0,0,1,1,0,0,,0.0,6.0,6.0,5.0,11.0,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,16.2,0.3,-0.92,-0.844599731694795,1
1,17,1,9130,1,1,130.0,1,1,4,5,-0.2352395707178131,0,0,0,1,0,0,,0.0,5.0,7.0,4.0,12.0,0.0,0.0,5.0,6.0,5.0,12.0,0.0,7.6,2.6,0.32,-0.6806997082969076,1
1,17,3,9773,1,1,127.0,19,19,5,8,-0.5040391398360468,0,0,0,1,0,0,,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,8.9,1.4,3.51,-0.5909644454865646,0
1,17,3,9238,1,1,143.0,37,38,0,7,-0.015955711700305946,1,0,0,1,0,0,,0.0,6.0,14.0,5.0,11.0,0.0,0.0,6.0,6.0,6.0,11.66666667,0.0,7.6,2.6,0.32,-0.7499243729011295,1
1,18,4,9773,1,1,130.0,19,19,4,4,-0.41208139250612486,1,0,0,1,0,0,,0.0,6.0,12.0,5.0,12.0,0.0,0.0,6.0,8.0,6.0,11.57142857,0.0,15.5,2.8,-4.06,-0.3009461915947132,0
1,17,3,9500,1,1,136.0,19,1,9,9,0.1325914186018755,1,0,0,1,0,1,,0.0,7.0,7.0,7.0,13.30857143,0.0,0.0,8.0,10.0,8.0,12.55,0.0,12.4,0.5,1.79,-0.6438439360016216,1
1,1,1,9853,1,1,125.0,37,37,9,9,-0.8647964562842023,1,0,1,0,0,0,,0.0,6.0,8.0,3.0,13.66666667,0.0,0.0,6.0,7.0,3.0,10.66666667,0.0,15.5,2.8,-4.06,0.04767226595955422,0
1,17,1,9670,1,3,110.0,12,3,5,8,-1.4589849774929302,1,0,1,0,0,0,,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,6.0,9.0,0.0,6.875000005,0.0,10.8,1.4,1.74,0.14562451394148876,0
1,1,1,9254,1,1,130.0,37,38,9,9,0.47920138930696693,1,0,0,1,0,0,,0.0,6.0,10.0,5.0,12.2,0.0,0.0,6.0,8.0,4.0,11.25,0.0,9.4,-0.8,-3.12,-0.8944474747489656,1
1,1,1,9773,1,1,135.0,1,4,5,3,-0.15742916913095534,0,0,0,1,0,1,,0.0,6.0,7.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,10.8,1.4,1.74,-0.3935690512351715,1
1,1,2,9500,1,1,133.0,19,37,1,9,0.09722305424421317,1,0,0,1,0,1,,0.0,8.0,8.0,8.0,14.07125,0.0,0.0,8.0,8.0,8.0,14.07125,0.0,9.4,-0.8,-3.12,-0.6326742826410204,1
1,1,1,9085,1,6,122.0,19,19,9,9,-0.06547142180103344,1,0,0,1,0,0,,0.0,5.0,14.0,4.0,14.25,0.0,0.0,5.0,9.0,5.0,13.2,0.0,9.4,-0.8,-3.12,-0.11684480254614835,0
1,17,1,9130,1,1,122.0,19,19,9,9,-0.38378670101999457,1,0,0,0,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,2.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,0.008785437487418533,0
1,1,1,9238,1,1,128.0,19,19,0,5,-0.4828181212214495,1,0,0,1,0,0,,0.0,6.0,12.0,2.0,13.0,0.0,0.0,6.0,8.0,5.0,11.6,0.0,7.6,2.6,0.32,-0.4362443686785249,1
1,1,4,171,1,1,139.0,37,38,9,9,0.047707344143485673,1,0,0,1,0,0,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,10.8,1.4,1.74,-0.6168899368121893,0
1,1,2,9500,1,1,124.0,34,34,0,0,-0.2706079350754754,1,0,0,1,0,1,,0.0,8.0,8.0,7.0,14.90142857,0.0,0.0,8.0,8.0,7.0,14.90142857,0.0,9.4,-0.8,-3.12,-0.3530710684492377,0
1,1,3,9500,1,1,135.0,38,19,8,8,-0.058397748929501364,1,0,1,1,0,1,,0.0,7.0,8.0,7.0,12.65,0.0,0.0,8.0,9.0,8.0,12.44555556,0.0,15.5,2.8,-4.06,-0.7367912589972097,1
